comment_body,id,idx,n_agree,n_disagree,percentage
"我認為現在政府對於酒駕祭出的懲罰，大家都不會怕，一而在再而三的累犯，就是該適時候調整，給出更嚴厲讓人不敢再犯的懲罰，否則受害者只會持續增多，而犯錯的人還是逍遙法外繼續累犯！ 每個國家要有自己處理事情應該有的方法，只要這個刑罰能扼止犯罪數量的上升就是好方法！",30,271,5,0,100
"我認為鞭刑是讓犯罪者可以立即感受到懲罰的有效方式。 罰金：有錢人無懼，沒錢的人更不怕;坐牢：有錢人可一直上訴打官司、合解，沒錢的人更可以有免費牢飯與健保使用，不足以嚇阻。",31,284,10,0,100
"因加重罰則，不然一罰錢就沒事，那些受害怎麼辦...",32,34,181,1,99.45
"我要一直堅持提案，直到修法為止",33,48,168,1,99.4
"我認為鞭刑可以有效制止犯罪行為，罰錢對於有錢人不痛不癢，對於沒錢的，沒錢繳你也不能怎麼樣，所以實行鞭刑不但可以讓犯罪的人都受到應該有懲罰，對於上述的那些人也有極大的警惕作用",34,42,163,1,99.39
"嚴刑峻法或許不是解決的唯一辦法，但是累犯不就是表示目前的法律或是懲處並沒有起到作用，不管是矯正行為或是嚇阻犯罪，所以我認為是有必要實行鞭刑。",35,49,157,1,99.36
"我認為知法犯法已經嚴重，知法犯法損害到他人權利甚至生命安全，理應罪加一等，支持以身體罰則，讓加害者必須要理解對被害者造成之傷害",36,59,145,1,99.31
"鞭刑或許不是解決酒駕、性侵與兒虐的最佳方法，但我相信鞭刑可以降低酒駕、性侵及兒虐的發生。讓那些加害者也體驗一下痛的感覺，嚴刑峻法或許不是很好，但嚴刑峻法絕對可以降低犯罪率的發生。尤其是針對這些人(酒駕、性侵與兒虐)。",37,65,134,1,99.25
"罰錢有用嗎？關進監牢裡有用嗎？ 每天打開電視新聞  還不是一堆酒駕致傷致死的 算了  反正也只是討論而已  人權假象的台灣 被害者的人權被忽視到不行   加害者有什麼人權可言  想一想被害者或是家屬的感受吧  可悲",38,60,130,1,99.23
"酒駕開車撞死傷別人，被抓了之後保釋出還有累犯 別人死了又死 他們只要出錢就能解決那我們這些平民老百姓呢？",39,72,127,1,99.21
"鞭刑的確是遏止犯罪的一向方法.除了酒駕 吸毒 虐兒以外 該議題可以延伸至其他題目  而且這次應該讓台灣人民做主",40,80,107,1,99.07
"我覺得現有酒駕、性侵與兒虐的刑罰過輕，無法遏止案件上升，殘忍的傷害案件越來越多，利用「身體刑」讓加害者知道被害者所受之苦痛，以彼之道還施彼身，有其必要性與合理性！",41,24,204,2,99.02
"我認為現今法律已經無法防止犯罪，因此應該立下嚴法遏止犯罪發生，而不是不痛不癢的讓那些罪犯一再的危害守法的人民！",42,23,202,2,99.01
"我認為台灣現階段有很多的法規條文早已不合時宜，急需修改；亂世用重典，沒有規矩不成方圓，就是有無法無天胡作非為的人，社會才會亂；行得正坐得端，罰的再重有差嗎？反倒是保障守規矩自律的人民百姓；別拿什麼兩公約來規避，人權是給人用的，畜牲不如違法亂紀的傢伙，憑什麼和人說人權？",43,93,100,1,99
"是累犯  累犯  ""累犯""  這樣看清楚了嗎？ 都已經是累犯了  代表罰錢  關也都不怕 對於這種屢勸不聽者  有什麼人權可言?",44,32,184,2,98.92
"人權是給要當人的權利，當你選擇當畜生時就像樣點閉嘴~你無人權可言。",45,92,90,1,98.9
"鞭刑一再強調人權、公約，但受虐者、被酒駕者肇事所受傷害甚至死亡者的人權又有誰來維護？",46,91,89,1,98.88
"大家都在維護加害人的人權，受害人的人權誰來維護?這不是我們政府該做的嗎？難道要我們私下處理?",47,47,165,2,98.8
"台灣法律打著民主人權口號, 卻行受害者二次傷害之實, 除了性侵, 兒虐, 酒駕, 販毒, 吸毒等等, 重大惡行罪犯, 是不是也該約束恐龍法官, 與修改法條, 這才是根本, 既然法官不想判死, 那將鞭刑修入刑法內, 個人認為可以有遏阻以及補償受害者傷痛的療效, 是一個很好的刑責",48,107,83,1,98.8
"台灣社會，人權意識高漲，自我權意強烈，自己權意凌駕再別人權意之上，有我就是耍賴，無賴你奈何不了我，連職法單位都拿我沒辦法，你憑什麼管我。有樣學樣造成年輕人的學習，必需喝止這種歪風，無限期支持鞭刑酒駕與侵。",49,109,81,1,98.78
"支持鞭刑，可有效嚇阻酒駕、性侵、虐童",50,64,156,2,98.73
"亂世就是要重罰！才能有效嚇阻，酒駕罰則已修改過幾次了，罰再高根本沒降低酒駕！ 性侵婦女甚至兒童，殺害兒童！層出不窮，為什麼因為大家模仿效應，因為關一下就又出來了，根本不怕，所以不要講求人權，再這些罔顧他人性命及安全者無需！ 所以絕對支持是該效法新加坡實施鞭刑",51,116,78,1,98.73
"酒後駕車屬於公共危險罪, 是公訴罪, 但照往例判斷, 依現有法律似乎無法有效遏止酒駕累犯, 故應可參考國外做法, 實施鞭刑, 不僅單單對累犯者做懲處, 亦有對酒駕潛在犯已敬效尤之功效 !",52,62,154,2,98.71
"亂世用重典~已經沒有更好的方法遏止酒駕、性侵與兒虐~最好的方法就是鞭刑!",53,101,77,1,98.71
"有自律的人永遠不會使用到重罰赫止犯罪既然不能死刑只有鞭刑才能痛快警察工作繁重別再抓放無意義.希望台灣法律是保護好人而非壞人",54,54,152,2,98.7
"鞭刑固然是粗暴的 是殘酷的；但對這些　(包括虐待動物者)　貪求一己之獸慾的人談何人權之有?他們在施以殘害對方身體，甚至生命之手段時，就已經放棄了他們身為一個人該有的尊嚴與格調　我公開支持鞭刑！",55,51,150,2,98.68
"對不顧他人生命財產的人談人權，是否太可笑了 。罰金對很多人來說無感，唯有真實害怕刑責（鞭刑），才能有效嚇阻酒駕行為",56,117,75,1,98.68
"我也有孩子，當然自己也曾經是個孩子，不敢想像有小孩會遭遇這些可怕不幸的事，我認為嚴厲的法規是必要的，鞭刑是很好的選擇。",57,118,72,1,98.63
"談鞭刑會民主倒退真的太好笑了，台灣有比新加坡進步嗎？這種犯罪天堂才是真的民主倒退，我們連加害者的人權都忽視了。這些政務官員和法官都只是在躲避談論怕背上什麼罵名而已，完全失去代表民意的功能。鞭刑的實行，對這些不尊重人權的犯罪者才有機會達到嚇阻效果",58,137,66,1,98.5
"累犯就是台灣法律縱容出來的",59,22,196,3,98.49
"我覺得罰款對會酒駕的人說根本是不痛不癢  應該要有更嚴厲的罰則  不然依舊每天看電視 永遠永遠離不開酒駕",60,172,65,1,98.48
"我覺得鞭刑是必要的，酒駕者既然不尊重生命，不顧他人安危就上路，那何必給他人權，那對那些破碎的家庭如何交代",61,31,187,3,98.42
"治亂世用重典 不以規矩不能成方圓",62,135,60,1,98.36
"奇怪了 大家都知道酒駕上路是危險的 那怎麼還是一堆人知法犯法  應該也要一併改為蓄意傷人  殺人罪才是",63,35,169,3,98.25
"給酒駕者機會，那誰給被害者機會。就是因為罰則太輕才會圖一時的方便造成其他人的遺憾。",64,86,110,2,98.21
"眾多「酒駕肇事」的悲劇令人悲憤，政府和民間單位宣導也不遺餘力，但為何有些人則是「不理會」因心態幾乎可以算是「故意」而非「單純僥倖」。喝酒的人事前不可能不知道喝醉的狀態卻執意駕車，這時車子等同凶器，應視為「準預謀殺人」，鞭刑不是目的，而是讓「有僥倖心理」的人能夠三思後果，如此而已。",65,138,54,1,98.18
"亂世就要嚴刑峻法，殘害他人生命的人，沒什麼人權可言.只是關或罰錢，無法喝止這些人.不管是酒駕或草菅人命或可走後門的恐龍法官檢察官官員，都應給與永生難忘的鞭刑",66,56,154,3,98.08
"人權無限制的擴張解釋，下場將如電影機械公敵，AI智慧腦的極致推論：為防止人類互相傷害(如戰爭)，必須解除人類武裝、將人類納入保護管束之下。法官過度擴張解釋 人權造成量刑過輕，逐漸在社會上形成一股共識：司法單位已經喪失維持社會秩序的功能，受害者將朝向 私法正義 自力救濟報復的手段。",67,150,50,1,98.03
"其實非一命還一命的替換概念，目的是讓人在酒駕之前會再三思其行為後果，以往總是逞罰太輕所以不能收效，雖然以暴制暴是不應該是被鼓勵的，越來越多的酒駕致死的實例而我們卻束手無策、也不改善難道又是對的嗎?竟也有基層員警開單後法院判決撤銷罰單，想想真不可思議，難怪有12次酒駕紀錄者持續酒駕",68,158,50,1,98.03
"性侵或虐待兒童，加重鞭刑。",69,96,95,2,97.93
"不懂尊重人權而犯法的人，跟他人談什麼人權。很多事根本是一次錯都不能有的，談什麼""再一次機會""，被害者的機會在哪?",70,29,186,4,97.89
"既然治本（健全的家庭+教育）太難至少先治標！就酒駕來說，我認為罰錢吊銷駕照這種是沒用的（有錢人不會怕），鞭刑是一種可行的方案用於嚇阻與警惕，在沒優於鞭刑的方式之前我是支持的。",71,98,87,2,97.75
"從政府乃至接軌國際不斷強調人權的同時，卻一直忽略被害者的人權部分，過分強調加害人的人權。這是ㄧ個本末倒置的觀點及論述。國際上以教育試圖教化加害者。卻忽視(無視)受害者及其家屬所受的傷痛。在論述廢死或禁止身體刑責之前，請先提出讓公眾都接受並確保無人膽敢犯法之法，不是空口白話的偽善。",72,68,129,3,97.72
"人權？那被害者的人權呢，加害者也剝奪了人家的人權，是否該把加害者的人權拿走，讓全民教他何謂民主及人權",73,106,86,2,97.72
"像新加坡一樣 鞭刑  台灣就是個犯罪也不會重罰或是體罰的國家，大家都喜歡來台灣[練習] 傷人殺人害人 有損別人的身軀  為何不讓加害者也嚐嚐一樣的滋味！ 他們在傷害受害者之前就有 想過受害者的痛苦嗎？憑甚麼受害人死亡及重傷！還要替加害者討論人權！受害者就不是人嗎？",74,160,43,1,97.72
"我贊成鞭刑，犯錯的小孩多數爸媽認為有教訓才會乖但只有自己能打小孩因為只有爸媽有權利也只有爸媽有管教的義務，而酒駕性侵犯呢？為什麼他們行為被視為犯罪又有刑法可管因為他們是我國公民必須遵守我國法律爸媽已沒責任管他們了國家有義務及責任管教自己的公民但顯然不痛不癢的罰則已構不成他們的威脅",75,63,127,3,97.69
"支持鞭刑，懲治酒駕、性侵！",76,185,42,1,97.67
"治亂世,用重罰",77,186,42,1,97.67
"其實酒駕者都知道他駕車後的危險性,但執意要開之後利用交通器具去傷害到他人,反而應該將酒駕後違法,修法為酒後蓄意傷人罪或是酒後蓄意殺人罪!來加重刑罰!",78,67,125,3,97.65
"鞭刑只是加重現行法律的不足，因為國內的執法審判太輕，輕易原諒累犯，犯人沒有收到警悌做用，所以如加上新國的鞭刑且公開執法，應該可以收到實質效果。",79,73,124,3,97.63
"民眾提出自己的意見有用嗎？ 現在法務部、內政部都跳出來反對了，講一堆屁話， 根本就是怕懲罰到自己吧！ 除非酒駕撞死那些立委豬公的家人，才有可能修法啦。 國父孫女一死，後座綁安全帶立刻通過。 現在就看立委豬公哪位比較雖被酒駕撞一下。",80,103,81,2,97.59
"這些重大傷害以目前罰則都不能遏止再犯，再教育成效不彰，需要能更有效防止的懲罰方法。",81,123,81,2,97.59
"有人說鞭刑是民主倒退,也有人說以暴制暴只會使社會更亂,我想說 1.實施鞭刑跟民主有什麼關係,為什麼要扯在一起,美國還有好多州保留死刑呢,也沒看到他們民主倒退 2.刑法本就用於懲戒犯罪者,不是善良守法的老百姓,所以我不認為以暴制暴有什麼不對,也不認為社會會因此更亂,重罪輕刑才是亂源",82,104,80,2,97.56
"支持鞭刑",83,111,78,2,97.5
"我認為若要修法，罰則一定要讓受刑者害怕到不敢再犯，如感同身受(身體受罰)或關牢房不可以罰金取代，以及政府介入替受害者進行索賠事宜（以免酒駕者擺爛），如此才能真正扼止酒駕者上路前有所顧忌。",84,125,78,2,97.5
"個人認為，台灣自由民主開放太快，民眾水準素質跟不上，加上教育體制的改變，公民倫理道德隨著自由、民主、人權的高漲反而降低了，古有商鞅變法，雖然後世褒貶不一，但確實使秦國富強⋯鞭刑雖讓人感到人權開倒車，但唯有讓犯罪者身受其痛，才能讓真正受到侵害的人權得以伸張，以達嚇阻之效。",85,115,77,2,97.46
"如果因為害怕鞭刑而反對 為什麼沒有想過會有人支持鞭刑 是台灣政府沒盡到 處理酒駕問題  就連官員都酒駕了 誰還會害怕 誰會遵守 這確實傷害尊嚴 但 如果可以降低發生率 反而是大家樂意看見的 如果害怕喪失尊嚴 就不要酒駕不是更好 鞭刑是為了嚇阻 而不是提倡懲罰",86,124,76,2,97.43
"""鋼刀雖利不斬無罪之人"", 你不犯罪, 處罰不到你, 對於酒駕累犯或至人於死者, 應當給於立即性的關押及鞭刑, 讓他們永遠記住別人的痛, 才會有嚇阻與改過的功效.....",87,171,38,1,97.43
"支持鞭刑喝阻犯罪，畢竟現在的法律已經無法保護善良百姓，鑽法律漏洞的人與強調罪犯人權的團體很多，亂世只能用重典。",88,128,72,2,97.29
"別再讓受害人永遠被歷史遺忘　台灣這幾年來刑罰愈來愈輕　對於加害人的人權也愈重於被害人 死刑永遠都淪為政治手段　別讓這事一再掏空台灣　好嗎？ 台灣從來就都不受兩公約制衡　那只是我們一廂情願的愚蠢想法而已",89,61,138,4,97.18
"嚴刑峻法保障好人，當然要懲罰證據確鑿（現行犯）為非做歹之徒，像鄭捷或王景玉當然就要嚴懲鞭刑伺候（不像現在爽爽吃免錢飯，開心打球），以儆效尤！當然會加害人的精神病患者也是要嚴懲，因為怕痛，就不敢去害人！",90,55,137,4,97.16
"或許鞭刑在民主國家會是一個嚴峻的刑責，或許也有人覺得太嚴重，但⋯那些覺得太嚴重的人士，若今天您所愛的人被酒駕犯給撞死了，您還有這種大愛嗎？我相信酒駕撞死人不是人人所樂見的，但就是有人知法犯法，不採取激烈一點的刑責，我相信會有更多無辜的人死在你所謂的大愛下",91,99,102,3,97.14
"我認為鞭刑的主張是在嚇阻而非刑罰。因近年酒駕事故頻繁，而肇事者不乏酒駕累犯。顯見現行法律已無法有效嚇阻酒駕！所以必須以其他刑責來嚇阻，已降低事故的發生率，保護人民生命財產安全。",92,81,101,3,97.11
"政府需對人民安全負責，不要用人權兩字回答，是人民安全重要還是加害者的人權重要，不做死不會死，而已這些都是很嚴重不是小錯，沒安全那來的人權",93,121,67,2,97.1
"先保護好沒犯罪人的人權，再來談加害者的人權好嗎？",94,127,67,2,97.1
"現在都是注重加害人的人權，忽略被害人的人權，社會已經失去往善的循環的動力了",95,40,161,5,96.98
"亂世用重典，法律無法保障受害人，加害人反而因法而無法受到應有之懲罰，經過冗長之訴訟，受害者或其家屬耗費時間金錢及精神，太多案子判決結果不盡人意。公開鞭刑是有其必要之處罰，讓加害者先受其痛。",96,83,95,3,96.93
"如果一般的教化有用的話，當然不需要鞭刑，故初犯者只要能悔過，人權保障是必要的，但是如果是累犯，教化無用，以鞭刑體罰以期收嚇阻作用也是是必要的。我認為鞭刑會有用，全力支持，保障人民不再被酒駕者傷害，保障人民不被異性性侵。",97,100,95,3,96.93
"酒駕一改再改，請問有嚇阻作用嗎？ 對於被性侵受的虐童，她們的人權又何在？如果現行的法律有嚇阻的作用，人民為何會提出此議題，不是受害者無法感同身受，人權不是保障加害者的工具。",98,170,62,2,96.87
"太多酒駕上路卻抱持著僥倖心態，一旦發生事故後果是大家都不想樂見，希望可立法增加鞭刑，阻止更多意外的發生。",99,195,31,1,96.87
"對於侵害他人生命安全的人  沒有資格談論人權",100,46,154,5,96.85
"我認為大多數的酒駕事件根本沒有進到法院。若這個情況不改變，則不論法律上規定什麼刑都不會減少酒駕事件的發生。",101,304,429,14,96.83
"重點其實不在刑罰，而是嚇阻，人權高漲造成公權力不張，是該有一種方式讓犯罪者害怕了！",102,52,183,6,96.82
"鞭刑是不是遏止酒駕、性侵與兒虐最有效的方法？可能是？可能不是？ 但什麼都不作為，絕對是助長傷害無辜民眾的幫凶。",103,132,61,2,96.82
"程度低的人 就是要用讓他刻骨銘心的方式",104,182,30,1,96.77
"我覺得使用鞭刑如同死刑一樣是宣告大眾遵守社會規範與法律的展現, 是否要執行與如何執行都有討論的空間,現在社會有太多無視行為後果的人,需要明確而直接的法刑規範,才是真實重視守法大眾人權的有為進步,而非自我擴張與宣告個人人權造成沉默大眾的受害",105,183,30,1,96.77
"我贊成「對酒駕累犯、性侵犯及對幼童傷害等增設刑法懲罰方式 增加 鞭刑制度」，對於情節較輕者維持現有刑責，累犯與非情節較輕者則增加鞭刑。其目的在於降低與嚇阻中度犯罪者。",106,90,89,3,96.73
"我覺得台灣把自己訂的標準太高了，說什麼不符合人權，跟國際趨勢不符合，何謂人權，酒駕跟殺人結果不是一樣都是殺害他人，喝酒這件事本來就是蓄意為之，喝酒開車更是。何謂國際的趨勢各國條件不一樣，怎麼什麼事都要跟別人比，台幣跟美金可以1：1？ 說難聽一點，太多執法者自以為聖人，兩個字做夢",107,140,59,2,96.72
"我覺得現今法律責罰根本無法全面嚇阻罪犯 參考他國鞭刑責罰 並無不妥  況且 鞭刑 不會造成生命危險 若又嚇阻犯罪 當是現今國家應該要盡速推行的政策!!!",108,152,58,2,96.66
"其實人民也不是真的要鞭刑，只是對於酒駕政府總是沒有有效的方法可以防止，政府的罰則執行的不夠徹底，且罰則過輕，用罰錢來代替，開名車的人會在意嗎?  政府官員們，你們到底知不知道人民要的是什麼?是否鞭刑真的不重要，問題在那?你們看的清嗎?",109,143,56,2,96.55
"我同意鞭刑可以發洩社會對於這些行為的不滿，但對於鞭刑是否有助於嚇阻潛在犯，我其實沒有看到明確的科學數據報告。",110,391,302,11,96.48
"比起有鞭刑或嚴格法律的國家，犯罪率確實比較少，有法律就是希望人民守法，增加鞭刑是對守法人民的保障",111,194,27,1,96.42
"不會酒駕、性侵、詐騙的人就不會也就不必要理會罰得有多重，反倒是平常奉公守法市民還是天真無邪的小朋友卻還要擔心酒駕、性侵、詐騙的荼毒與傷害，這又情何以堪？重法不一定能解決問題，但我認為能解決大部分的問題，但相對的判決的那顆腦袋是否適合？是否能做出正確的判決...",112,197,27,1,96.42
"台灣的學校教育從小就缺乏法治教育這一區塊，而後又因快速民主及民粹主義的推播，導致守法的觀念薄弱，訂定法律的用意是為了保護守法的人不受他人的侵害，法匠講法雖需以全體人民的公平為立足點，但別忘記立法的用意，如果一般法律已無法有效遏止犯罪，那最後就是「亂世用重典」，鞭刑是可以列入的。",113,207,27,1,96.42
"我花了很多時間回答問題，不要又草草結束了",114,262,320,12,96.38
"現階段針對酒駕、性侵及兒童暴力等罰責對部分犯者影響力確實有限。如果透過教育及增加刑度或許沒辦法立即減少再犯機率。因此透過鞭刑這類的體罰行為，或許能直接嚇阻絕大多數的犯罪者的犯案機率。",115,71,133,5,96.37
"我覺得亂世用重典，現在的罰則對酒駕常犯者根本沒有警惕的作用。有人說處罰太嚴重沒有人性，但是我覺得只要你不犯法處罰再嚴重也不關守法者的事",116,205,26,1,96.29
"我認為，我國的人權權益，已經被無限上綱，甚至遭人利用，犯法者有恃無恐，拿別人的命開玩笑，每天都有悲劇發生政府卻無意修法，根本為虎作倀，支持酒駕累犯懲以鞭刑，性侵犯亦同，得以達到實質嚇阻作用，台灣法律不再成為一種笑話。",117,214,26,1,96.29
"最近每天的新聞都是酒駕，不然就是犯毒，我覺得酒駕必須從鞭刑3次起跳，犯毒也必須向菲律賓及印度或印這幾個國家一樣的刑罰執行。這樣才可以嚇阻犯罪",118,69,128,5,96.24
"人性本惡，都是透過後天的教育養成及人生歷練從而導正觀點、行為，教育成功為社會棟樑、支柱，反之，則危害社會；法定的成年人代表以有足夠的行為能力及認知可分辨是非善惡，也了解可為與不可為，既然知道還要作惡，那代表犯罪人是故意為之，必須施以刑罰遏止犯罪事件再生",119,155,51,2,96.22
"政府只會談加害者人權，那受害者的人權在那？支持鞭刑.......敢酒駕表示加害者不怕罰！",120,161,51,2,96.22
"法律應保護守法人民，人權不應用在在屢次犯罪者身上，累犯就應重懲重罰，支持累犯逹法規次數施予鞭刑",121,122,73,3,96.05
"我覺得需訂立令人畏懼的罰則, 才能有效達到嚇阻的效果",122,26,243,10,96.04
"鞭刑跟文明自由不能畫上等號  鞭刑的執行人 也許可以交給受害者家屬來執行 鞭刑是為了嚇阻一再發生的危害他人的方式之一 也可以阻擋可能發生的事故 以新加坡來說  鞭刑的存在也大大的嚇阻了很多也許會發生的問題",123,344,24,1,96
"我認為鞭刑一定能有效的嚇阻犯罪 新加坡就是實施鞭刑及嚴刑律法 犯罪率才那麼低！所謂的人權是指奉公守法的人才擁有的權力 而不是無限擴張 連加害犯罪者也享有人權！現今台灣殺人 只要關幾年就可以出獄 反觀受害者的記屬 失去親人的痛 是一輩子都無法釋懷的！",124,74,118,5,95.93
"台北市一名郭姓民眾，一年多來連續酒後駕車被取締十次，積欠罰款40萬元，名列台北市酒駕累犯排行榜第一名；有錢罰錢沒錢坐牢然後呢？繼續酒駕，這樣的機制有意義嗎？",125,153,47,2,95.91
"贊成使用鞭刑，因為可以有效地阻止累犯酒駕發生。",126,159,46,2,95.83
"如果認為鞭刑不恰當，不適用民主自由的台灣，請立委諸公提出具體且有效的方法遏止酒駕，性侵，虐童。不要只是說空話",127,193,46,2,95.83
"侵犯他人人權之人,無資格要求其他人尊重其人權,支持鞭刑.",128,216,23,1,95.83
"我認為有爭議法案，應該透過公開辯論，公民投票來決定，單一政黨意見不能代表民意。官員目前似乎只顧加害者人權而不管受害者人權，別讓台灣再浪費時間內耗了。",129,38,183,8,95.81
"不就是國家的審判系統無法杜絕憾事, 才會提出這麼極端的提案, 若政府不想走鞭刑這條路, 就得提出其他能預防酒駕的方案",130,77,113,5,95.76
